timestamp,power_consumption_w,power_injected,is_fault
2023-06-27 21:07:00,1.301,1.301,0
2023-06-27 22:29:00,1.393,1.393,0
2023-06-28 08:37:00,1.038,1.038,0
2023-06-28 12:04:00,1.536,1.536,0
2023-06-28 15:12:00,1.634,1.634,0
2023-06-29 03:43:00,1.513,1.513,0
2023-06-30 10:26:00,1.554,1.554,0
2023-06-30 19:07:00,1.029,1.029,0
2023-07-01 03:29:00,1.386,1.386,0
2023-07-01 09:24:00,1.176,1.176,0
2023-07-01 20:57:00,1.193,1.193,0
2023-07-02 06:48:00,1.22,1.22,0
2023-07-02 11:39:00,1.637,1.637,0
2023-07-02 12:53:00,1.658,1.658,0
2023-07-02 14:07:00,1.563,1.563,0
2023-07-02 19:25:00,1.099,1.099,0
2023-07-03 08:12:00,1.009,1.009,0
2023-07-03 11:14:00,1.594,1.594,0
2023-07-03 20:20:00,1.219,1.219,0
2023-07-04 05:54:00,1.338,1.338,0
2023-07-04 05:57:00,1.273,1.273,0
2023-07-04 18:16:00,1.051,1.051,0
2023-07-04 22:58:00,1.344,1.344,0
2023-07-05 09:54:00,1.193,1.193,0
2023-07-05 15:08:00,1.574,1.574,0
2023-07-05 19:47:00,1.18,1.18,0
2023-07-05 21:24:00,1.297,1.297,0
2023-07-06 07:47:00,1.081,1.081,0
2023-07-06 13:04:00,1.549,1.549,0
2023-07-06 14:58:00,1.5,1.5,0
2023-07-06 20:56:00,1.289,1.289,0
2023-07-06 22:42:00,1.38,1.38,0
2023-07-07 09:30:00,1.281,1.281,0
2023-07-08 01:30:00,1.538,1.538,0
2023-07-08 03:37:00,1.526,1.526,0
2023-07-09 18:18:00,1.006,1.006,0
2023-07-10 04:34:00,1.434,1.434,0
2023-07-10 07:00:00,1.146,1.146,0
2023-07-10 17:05:00,1.223,1.223,0
2023-07-10 21:33:00,1.319,1.319,0
2023-07-11 04:05:00,1.324,1.324,0
2023-07-11 14:25:00,1.557,1.557,0
2023-07-11 19:56:00,1.031,1.031,0
2023-07-11 22:23:00,1.409,1.409,0
2023-07-12 13:11:00,1.595,1.595,0
2023-07-12 15:46:00,1.634,1.634,0
2023-07-13 00:33:00,1.587,1.587,0
2023-07-13 02:34:00,1.578,1.578,0
2023-07-13 02:36:00,1.557,1.557,0
2023-07-13 04:48:00,1.403,1.403,0
2023-07-13 07:28:00,1.083,1.083,0
2023-07-14 03:07:00,1.511,1.511,0
2023-07-15 18:15:00,1.098,1.098,0
2023-07-15 22:39:00,1.37,1.37,0
2023-07-15 23:03:00,1.383,1.383,0
2023-07-15 23:20:00,1.431,1.431,0
2023-07-16 01:18:00,1.526,1.526,0
2023-07-16 08:33:00,1.051,1.051,0
2023-07-16 16:02:00,1.504,1.504,0
2023-07-17 07:37:00,0.991,0.991,0
2023-07-17 09:46:00,1.289,1.289,0
2023-07-17 19:10:00,1.001,1.001,0
2023-07-18 03:19:00,1.524,1.524,0
2023-07-18 05:08:00,1.34,1.34,0
2023-07-18 08:57:00,1.086,1.086,0
2023-07-18 15:39:00,1.54,1.54,0
2023-07-19 11:16:00,1.548,1.548,0
2023-07-19 14:17:00,1.551,0.23769416249533723,1
2023-07-19 15:51:00,1.576,1.576,0
2023-07-19 21:42:00,1.352,1.352,0
2023-07-20 19:19:00,1.123,1.123,0
2023-07-21 04:03:00,1.329,1.329,0
2023-07-21 11:04:00,1.552,1.552,0
2023-07-22 07:21:00,0.899,0.899,0
2023-07-22 23:11:00,1.525,1.525,0
2023-07-22 23:49:00,1.429,1.429,0
2023-07-23 01:59:00,1.623,1.623,0
2023-07-24 12:53:00,1.564,1.564,0
2023-07-24 14:58:00,1.617,1.617,0
2023-07-24 23:04:00,1.495,1.495,0
2023-07-24 23:15:00,1.494,1.494,0
2023-07-25 00:06:00,1.58,1.58,0
2023-07-25 00:22:00,1.528,1.528,0
2023-07-25 05:03:00,1.354,1.354,0
2023-07-25 06:45:00,1.189,1.189,0
2023-07-25 09:13:00,1.252,1.252,0
2023-07-25 14:49:00,1.541,1.541,0
2023-07-25 20:15:00,1.207,1.207,0
2023-07-25 22:31:00,1.31,1.31,0
2023-07-25 23:54:00,1.544,1.544,0
2023-07-26 02:21:00,1.614,1.614,0
2023-07-27 00:11:00,1.506,1.506,0
2023-07-27 01:10:00,1.533,1.533,0
2023-07-27 09:52:00,1.258,1.258,0
2023-07-27 13:15:00,1.564,1.564,0
2023-07-27 16:49:00,1.4,1.4,0
2023-07-28 06:58:00,1.174,1.174,0
2023-07-28 22:42:00,1.353,1.353,0
2023-07-30 01:59:00,1.571,1.571,0
2023-07-30 03:01:00,1.551,1.551,0
2023-07-30 20:11:00,1.149,1.149,0
2023-07-31 05:00:00,1.411,1.411,0
2023-07-31 16:13:00,1.509,1.509,0
2023-07-31 16:19:00,1.396,1.396,0
2023-07-31 20:27:00,1.142,1.142,0
2023-08-01 03:21:00,1.442,1.442,0
2023-08-01 06:31:00,1.196,1.196,0
2023-08-01 21:32:00,1.289,1.289,0
2023-08-02 01:42:00,1.735,1.735,0
2023-08-02 01:46:00,1.532,1.532,0
2023-08-02 17:42:00,1.274,1.274,0
2023-08-02 23:00:00,1.449,1.449,0
2023-08-03 08:56:00,1.081,1.081,0
2023-08-03 12:43:00,1.611,1.611,0
2023-08-03 18:44:00,1.055,1.055,0
2023-08-03 19:14:00,1.055,1.055,0
2023-08-03 22:11:00,1.35,1.35,0
2023-08-04 03:25:00,1.446,1.446,0
2023-08-04 05:52:00,1.331,1.331,0
2023-08-05 03:51:00,1.456,1.456,0
2023-08-05 05:39:00,1.318,1.318,0
2023-08-05 11:14:00,1.662,1.662,0
2023-08-06 22:27:00,1.298,1.298,0
2023-08-06 22:56:00,1.363,1.363,0
2023-08-07 04:16:00,1.334,1.334,0
2023-08-07 10:49:00,1.433,1.433,0
2023-08-07 12:54:00,1.633,1.633,0
2023-08-07 15:00:00,1.566,1.566,0
2023-08-08 02:21:00,1.712,1.712,0
2023-08-08 06:27:00,1.233,1.233,0
2023-08-08 12:07:00,1.603,1.603,0
2023-08-09 02:11:00,1.662,1.662,0
2023-08-09 04:53:00,1.407,1.407,0
2023-08-09 12:16:00,1.638,1.638,0
2023-08-10 04:49:00,1.422,1.422,0
2023-08-10 05:25:00,1.359,1.359,0
2023-08-10 19:18:00,1.022,1.022,0
2023-08-10 21:43:00,1.239,1.239,0
2023-08-11 04:13:00,1.433,1.433,0
2023-08-11 16:13:00,1.449,1.449,0
2023-08-12 02:38:00,1.605,1.605,0
2023-08-12 05:41:00,1.222,1.222,0
2023-08-12 10:54:00,1.47,1.47,0
2023-08-12 13:31:00,1.608,1.608,0
2023-08-12 14:54:00,1.586,1.586,0
2023-08-12 21:15:00,1.323,1.323,0
2023-08-15 04:20:00,1.398,1.398,0
2023-08-15 06:17:00,1.155,1.155,0
2023-08-15 14:16:00,1.668,1.668,0
2023-08-15 21:55:00,1.301,1.301,0
2023-08-16 02:16:00,1.535,1.535,0
2023-08-16 09:28:00,1.216,1.216,0
2023-08-16 14:07:00,1.48,1.48,0
2023-08-16 14:16:00,1.638,1.638,0
2023-08-16 15:28:00,1.596,1.596,0
2023-08-16 17:36:00,1.264,1.264,0
2023-08-17 16:10:00,1.473,1.473,0
2023-08-17 18:08:00,1.032,1.032,0
2023-08-19 11:09:00,1.613,1.613,0
2023-08-19 17:44:00,1.235,1.235,0
2023-08-20 04:00:00,1.33,1.33,0
2023-08-20 04:35:00,1.398,1.398,0
2023-08-20 09:15:00,1.2,1.2,0
2023-08-20 10:07:00,1.385,1.385,0
2023-08-20 11:42:00,1.567,1.567,0
2023-08-21 02:24:00,1.612,1.612,0
2023-08-21 05:46:00,1.222,1.222,0
2023-08-21 15:03:00,1.685,1.685,0
2023-08-21 15:59:00,1.627,1.627,0
2023-08-21 20:01:00,1.203,1.203,0
2023-08-22 01:49:00,1.611,1.611,0
2023-08-22 16:57:00,1.512,1.512,0
2023-08-22 17:13:00,1.2,1.2,0
2023-08-23 01:03:00,1.557,1.557,0
2023-08-23 05:26:00,1.33,1.33,0
2023-08-23 07:32:00,1.019,1.019,0
2023-08-23 10:10:00,1.466,1.466,0
2023-08-23 21:23:00,1.318,1.318,0
2023-08-24 00:46:00,1.569,1.569,0
2023-08-24 05:28:00,1.376,1.376,0
2023-08-24 23:00:00,1.504,1.504,0
2023-08-25 13:03:00,1.749,1.749,0
2023-08-25 19:07:00,1.014,1.014,0
2023-08-26 10:40:00,1.425,1.425,0
2023-08-27 16:54:00,1.544,1.544,0
2023-08-27 22:06:00,1.41,1.41,0
2023-08-28 01:25:00,1.526,1.526,0
2023-08-28 18:21:00,0.993,0.993,0
2023-08-28 19:14:00,1.023,1.023,0
2023-08-29 02:40:00,1.648,1.648,0
2023-08-29 06:53:00,1.145,1.145,0
2023-08-30 00:07:00,1.577,1.577,0
2023-08-30 00:30:00,1.625,1.625,0
2023-08-30 00:58:00,1.526,1.526,0
2023-08-30 03:19:00,1.447,1.447,0
2023-08-30 08:14:00,1.09,1.09,0
2023-08-30 13:34:00,1.605,1.605,0
2023-08-30 14:47:00,1.559,1.559,0
2023-08-30 16:42:00,1.432,1.432,0
2023-08-30 17:34:00,1.181,1.181,0
2023-08-30 19:32:00,1.037,1.037,0
2023-08-30 23:00:00,1.445,1.445,0
2023-08-31 11:00:00,1.597,1.597,0
2023-08-31 15:22:00,1.624,1.624,0
2023-08-31 20:15:00,1.228,1.228,0
2023-09-01 04:22:00,1.451,1.451,0
2023-09-01 14:46:00,1.653,1.653,0
2023-09-02 00:58:00,1.541,1.541,0
2023-09-02 05:59:00,1.353,1.353,0
2023-09-02 21:17:00,1.235,1.235,0
2023-09-03 05:48:00,1.294,1.294,0
2023-09-03 09:05:00,1.202,1.202,0
2023-09-04 15:37:00,1.57,1.57,0
2023-09-05 00:49:00,1.524,1.524,0
2023-09-05 06:07:00,1.191,1.191,0
2023-09-05 06:40:00,1.239,1.239,0
2023-09-05 11:49:00,1.621,1.621,0
2023-09-06 07:37:00,1.063,1.063,0
2023-09-06 14:58:00,1.578,1.578,0
2023-09-06 17:02:00,1.159,1.159,0
2023-09-06 20:08:00,1.12,1.12,0
2023-09-07 02:43:00,1.588,1.588,0
2023-09-07 12:51:00,1.634,1.634,0
2023-09-07 16:10:00,1.488,1.488,0
2023-09-08 02:55:00,1.576,1.576,0
2023-09-08 04:47:00,1.383,1.383,0
2023-09-08 05:28:00,1.278,1.278,0
2023-09-08 07:04:00,1.072,1.072,0
2023-09-08 12:48:00,1.502,1.502,0
2023-09-08 20:16:00,1.147,1.147,0
2023-09-09 01:39:00,1.576,1.576,0
2023-09-09 03:19:00,1.496,1.496,0
2023-09-09 07:52:00,1.072,1.072,0
2023-09-09 13:36:00,1.59,1.59,0
2023-09-09 14:21:00,1.602,1.602,0
2023-09-09 21:55:00,1.312,1.312,0
2023-09-10 04:51:00,1.35,1.35,0
2023-09-10 13:21:00,1.629,1.629,0
2023-09-10 19:28:00,1.062,1.062,0
2023-09-11 07:52:00,1.153,1.153,0
2023-09-11 11:49:00,1.628,1.628,0
2023-09-12 08:42:00,1.079,1.079,0
2023-09-13 04:31:00,1.326,1.326,0
2023-09-13 07:35:00,1.047,1.047,0
2023-09-13 16:07:00,1.524,1.524,0
2023-09-13 18:57:00,1.04,1.04,0
2023-09-14 01:44:00,1.609,1.609,0
2023-09-14 07:24:00,1.112,1.112,0
2023-09-14 21:51:00,1.313,1.313,0
2023-09-15 12:17:00,1.558,1.558,0
2023-09-15 15:40:00,1.655,1.655,0
2023-09-15 23:01:00,1.406,1.406,0
2023-09-16 01:10:00,1.651,1.651,0
2023-09-16 05:48:00,1.208,1.208,0
2023-09-16 11:02:00,1.561,1.561,0
2023-09-16 22:34:00,1.361,1.361,0
2023-09-17 09:50:00,1.138,1.775418978108531,1
2023-09-17 13:35:00,1.542,1.542,0
2023-09-17 16:05:00,1.448,1.448,0
2023-09-18 06:33:00,1.185,1.185,0
2023-09-18 18:37:00,1.08,1.08,0
2023-09-18 22:22:00,1.372,1.372,0
2023-09-19 04:21:00,1.301,1.301,0
2023-09-19 09:30:00,1.1,1.1,0
2023-09-19 12:42:00,1.6,1.6,0
2023-09-19 17:41:00,1.297,1.297,0
2023-09-20 12:37:00,1.604,1.604,0
2023-09-20 21:02:00,1.271,1.271,0
2023-09-20 23:06:00,1.381,1.381,0
2023-09-20 23:32:00,1.446,1.446,0
2023-09-21 00:11:00,1.589,1.589,0
2023-09-21 02:35:00,1.617,1.617,0
2023-09-21 04:13:00,1.474,1.474,0
2023-09-21 07:13:00,1.032,1.032,0
2023-09-21 13:04:00,1.61,1.61,0
2023-09-21 22:02:00,1.329,1.329,0
2023-09-22 00:34:00,1.592,1.592,0
2023-09-22 09:24:00,1.19,1.19,0
2023-09-22 16:38:00,1.409,1.409,0
2023-09-22 18:12:00,1.049,1.049,0
2023-09-23 00:54:00,1.608,1.608,0
2023-09-23 02:00:00,1.603,1.603,0
2023-09-23 12:56:00,1.625,1.625,0
2023-09-23 15:41:00,1.588,1.588,0
2023-09-23 16:34:00,1.547,1.547,0
2023-09-23 17:56:00,1.253,1.253,0
2023-09-24 03:53:00,1.498,1.498,0
2023-09-24 07:26:00,1.049,0.26849543050169256,1
2023-09-24 11:05:00,1.559,1.559,0
2023-09-24 23:30:00,1.447,1.447,0
2023-09-25 03:27:00,1.477,1.477,0
2023-09-25 07:40:00,1.13,1.13,0
2023-09-25 18:58:00,1.039,1.039,0
2023-09-25 20:00:00,1.106,1.106,0
2023-09-26 04:28:00,1.408,1.408,0
2023-09-26 09:11:00,1.181,1.181,0
2023-09-26 12:32:00,1.583,1.583,0
2023-09-28 00:01:00,1.563,1.563,0
2023-09-28 00:59:00,1.589,1.589,0
2023-09-28 01:10:00,1.565,1.565,0
2023-09-28 13:44:00,1.561,1.561,0
2023-09-30 00:32:00,1.599,1.599,0
2023-09-30 05:08:00,1.347,1.347,0
2023-09-30 13:21:00,1.592,1.592,0
2023-09-30 22:04:00,1.345,1.345,0
2023-10-01 07:46:00,0.95,0.95,0
2023-10-01 11:11:00,1.613,1.613,0
2023-10-02 03:36:00,1.405,1.405,0
2023-10-02 05:56:00,1.288,1.288,0
2023-10-02 07:29:00,1.071,1.071,0
2023-10-02 09:01:00,1.256,1.256,0
2023-10-02 13:14:00,1.594,1.594,0
2023-10-02 17:35:00,1.327,1.327,0
2023-10-03 05:45:00,1.36,1.36,0
2023-10-03 07:56:00,1.081,1.081,0
2023-10-03 15:10:00,1.556,1.556,0
2023-10-03 17:01:00,1.214,1.214,0
2023-10-03 18:11:00,1.014,1.014,0
2023-10-03 18:46:00,1.151,1.151,0
2023-10-04 00:40:00,1.645,1.645,0
2023-10-04 03:31:00,1.45,1.45,0
2023-10-04 05:27:00,1.328,1.328,0
2023-10-04 05:35:00,1.342,1.342,0
2023-10-04 11:02:00,1.567,1.567,0
2023-10-04 13:55:00,1.579,1.579,0
2023-10-05 04:07:00,1.421,1.421,0
2023-10-05 11:42:00,1.597,1.597,0
2023-10-05 23:11:00,1.487,1.487,0
2023-10-06 11:06:00,1.551,1.551,0
2023-10-06 14:43:00,1.617,1.617,0
2023-10-07 01:28:00,1.579,1.579,0
2023-10-07 19:07:00,1.004,1.004,0
2023-10-08 00:02:00,1.594,1.594,0
2023-10-08 11:54:00,1.587,1.587,0
2023-10-09 04:27:00,1.366,1.366,0
2023-10-09 09:00:00,1.201,1.201,0
2023-10-09 10:43:00,1.514,1.514,0
2023-10-09 21:21:00,1.228,1.228,0
2023-10-09 21:30:00,1.306,1.306,0
2023-10-10 21:08:00,1.317,1.317,0
2023-10-11 08:05:00,1.023,1.023,0
2023-10-11 15:23:00,1.597,1.597,0
2023-10-12 09:27:00,1.219,1.219,0
2023-10-12 10:17:00,1.407,1.407,0
2023-10-12 10:54:00,1.427,1.427,0
2023-10-13 03:08:00,1.319,1.319,0
2023-10-13 08:46:00,1.113,1.113,0
2023-10-13 20:40:00,1.127,1.127,0
2023-10-14 02:06:00,1.547,1.547,0
2023-10-14 03:58:00,1.509,1.509,0
2023-10-14 04:45:00,1.338,1.338,0
2023-10-14 17:13:00,1.239,1.239,0
2023-10-14 23:13:00,1.445,1.445,0
2023-10-15 12:26:00,1.59,1.59,0
2023-10-15 20:08:00,1.216,1.216,0
2023-10-15 20:18:00,1.167,1.167,0
2023-10-15 23:01:00,1.468,1.468,0
2023-10-15 23:41:00,1.506,1.506,0
2023-10-16 00:12:00,1.525,1.525,0
2023-10-16 13:24:00,1.505,1.505,0
2023-10-16 16:54:00,1.52,1.52,0
2023-10-17 17:46:00,1.219,1.219,0
2023-10-17 18:35:00,1.048,1.048,0
2023-10-17 19:17:00,1.041,1.041,0
2023-10-17 19:43:00,1.014,1.8063088394990825,1
2023-10-17 23:24:00,1.507,1.507,0
2023-10-18 04:12:00,1.353,1.353,0
2023-10-18 05:06:00,1.204,1.204,0
2023-10-18 05:59:00,1.282,1.282,0
2023-10-18 11:26:00,1.6,1.6,0
2023-10-18 14:04:00,1.628,1.628,0
2023-10-18 17:10:00,1.218,1.218,0
2023-10-18 23:34:00,1.446,1.446,0
2023-10-19 01:05:00,1.56,1.56,0
2023-10-19 01:18:00,1.706,1.706,0
2023-10-19 06:06:00,1.259,1.259,0
2023-10-19 12:48:00,1.593,1.593,0
2023-10-19 19:57:00,1.042,1.042,0
2023-10-19 21:05:00,1.363,1.363,0
2023-10-19 22:22:00,1.363,1.363,0
2023-10-20 06:53:00,1.221,1.221,0
2023-10-20 08:52:00,1.027,1.027,0
2023-10-20 08:55:00,1.127,1.127,0
2023-10-21 04:34:00,1.394,1.394,0
2023-10-21 10:03:00,1.473,1.473,0
2023-10-21 22:16:00,1.445,1.445,0
2023-10-22 00:29:00,1.616,1.616,0
2023-10-22 01:33:00,1.527,1.527,0
2023-10-22 14:49:00,1.626,1.626,0
2023-10-22 16:27:00,1.527,1.527,0
2023-10-22 21:03:00,1.32,1.32,0
2023-10-24 10:46:00,1.421,1.421,0
2023-10-25 02:40:00,1.564,1.564,0
2023-10-25 11:30:00,1.576,1.576,0
2023-10-25 15:38:00,1.59,1.59,0
2023-10-25 15:45:00,1.669,1.669,0
2023-10-25 22:18:00,1.353,1.353,0
2023-10-25 22:48:00,1.316,1.316,0
2023-10-26 02:36:00,1.604,1.604,0
2023-10-26 14:19:00,1.661,1.661,0
2023-10-26 16:07:00,1.465,1.465,0
2023-10-26 18:03:00,1.019,1.019,0
2023-10-26 23:12:00,1.452,1.452,0
2023-10-27 02:55:00,1.595,1.595,0
2023-10-27 03:46:00,1.518,1.518,0
2023-10-27 11:09:00,1.597,1.597,0
2023-10-27 12:42:00,1.584,1.584,0
2023-10-27 14:23:00,1.62,1.62,0
2023-10-27 19:45:00,1.018,1.018,0
2023-10-28 02:43:00,1.582,1.582,0
2023-10-28 05:30:00,1.347,1.347,0
2023-10-28 22:18:00,1.368,1.368,0
2023-10-29 06:19:00,1.204,1.204,0
2023-10-29 11:03:00,1.505,1.505,0
2023-10-29 13:58:00,1.666,1.666,0
2023-10-30 00:00:00,1.619,1.619,0
2023-10-30 00:49:00,1.625,1.625,0
2023-10-30 07:04:00,1.18,1.18,0
2023-10-30 23:46:00,1.508,1.508,0
2023-10-31 02:44:00,1.597,1.597,0
2023-10-31 09:55:00,1.221,1.221,0
2023-10-31 10:10:00,1.323,1.323,0
2023-10-31 20:09:00,1.321,1.321,0
2023-10-31 22:05:00,1.374,1.374,0
2023-11-01 03:01:00,1.401,1.401,0
2023-11-01 04:14:00,1.308,1.308,0
2023-11-01 08:55:00,1.067,1.067,0
2023-11-01 08:59:00,1.01,1.01,0
2023-11-01 10:52:00,1.507,1.8707704119519537,1
2023-11-01 12:13:00,1.593,1.593,0
2023-11-02 03:42:00,1.523,1.523,0
2023-11-02 06:17:00,1.17,1.17,0
2023-11-02 08:11:00,1.0,1.0,0
2023-11-02 11:20:00,1.648,1.648,0
2023-11-02 11:34:00,1.481,1.481,0
2023-11-02 18:23:00,1.015,1.015,0
2023-11-02 21:29:00,1.291,1.291,0
2023-11-04 02:11:00,1.559,1.559,0
2023-11-04 10:06:00,1.421,1.421,0
2023-11-04 12:13:00,1.581,1.581,0
2023-11-04 13:59:00,1.526,1.526,0
2023-11-04 21:56:00,1.333,1.333,0
2023-11-05 03:07:00,1.445,0.35323434663685743,1
2023-11-05 03:11:00,1.434,1.434,0
2023-11-05 03:36:00,1.386,1.386,0
2023-11-05 07:54:00,1.09,1.09,0
2023-11-05 20:57:00,1.127,1.127,0
2023-11-06 00:52:00,1.622,1.622,0
2023-11-06 05:50:00,1.198,1.198,0
2023-11-06 05:50:00,1.299,1.299,0
2023-11-06 12:43:00,1.528,1.528,0
2023-11-06 13:21:00,1.607,1.607,0
2023-11-06 18:21:00,1.014,1.014,0
2023-11-06 20:56:00,1.155,1.155,0
2023-11-06 22:27:00,1.32,1.32,0
2023-11-07 13:47:00,1.675,1.675,0
2023-11-07 17:59:00,1.082,1.082,0
2023-11-07 23:02:00,1.416,1.416,0
2023-11-08 03:15:00,1.454,1.454,0
2023-11-08 05:11:00,1.355,1.355,0
2023-11-08 09:35:00,1.256,1.256,0
2023-11-08 14:31:00,1.5,1.5,0
2023-11-09 00:47:00,1.535,1.535,0
2023-11-09 05:12:00,1.202,1.202,0
2023-11-09 12:53:00,1.553,0.33562713148883616,1
2023-11-09 13:11:00,1.553,1.553,0
2023-11-09 13:38:00,1.556,1.556,0
2023-11-10 05:55:00,1.319,1.319,0
2023-11-10 08:49:00,1.101,1.101,0
2023-11-10 15:20:00,1.541,1.541,0
2023-11-10 21:51:00,1.359,1.359,0
2023-11-11 23:29:00,1.459,1.459,0
2023-11-12 03:40:00,1.413,1.413,0
2023-11-12 11:31:00,1.687,1.687,0
2023-11-12 12:47:00,1.697,1.697,0
2023-11-12 23:35:00,1.506,1.506,0
2023-11-13 00:40:00,1.574,0.24998806386510614,1
2023-11-13 01:04:00,1.521,0.1764483704852984,1
2023-11-13 06:19:00,1.2,1.2,0
2023-11-13 08:14:00,0.938,0.938,0
2023-11-13 09:08:00,1.146,1.146,0
2023-11-13 10:56:00,1.481,0.3363367192117561,1
2023-11-13 19:59:00,1.139,1.139,0
2023-11-13 20:35:00,1.241,1.241,0
2023-11-14 03:38:00,1.42,1.42,0
2023-11-14 09:38:00,1.162,1.162,0
2023-11-14 12:15:00,1.499,1.499,0
2023-11-14 20:16:00,1.139,1.139,0
2023-11-15 09:50:00,1.218,1.218,0
2023-11-15 10:36:00,1.462,1.462,0
2023-11-15 14:05:00,1.669,1.669,0
2023-11-16 21:58:00,1.289,1.289,0
2023-11-17 07:46:00,0.961,0.961,0
2023-11-17 09:29:00,1.164,1.164,0
2023-11-18 00:14:00,1.607,1.607,0
2023-11-18 03:02:00,1.511,1.511,0
2023-11-18 15:50:00,1.677,1.677,0
2023-11-19 00:11:00,1.632,1.632,0
2023-11-19 04:40:00,1.356,1.356,0
2023-11-19 11:31:00,1.642,1.642,0
2023-11-19 11:52:00,1.571,1.571,0
2023-11-19 19:06:00,1.076,1.076,0
2023-11-20 01:19:00,1.601,1.601,0
2023-11-20 16:02:00,1.517,1.517,0
2023-11-20 21:15:00,1.285,1.285,0
2023-11-21 06:58:00,1.281,1.281,0
2023-11-21 08:10:00,1.069,1.069,0
2023-11-21 11:10:00,1.656,1.656,0
2023-11-21 16:35:00,1.458,1.458,0
2023-11-21 20:27:00,1.207,1.207,0
2023-11-21 22:37:00,1.373,1.373,0
2023-11-22 00:48:00,1.604,1.604,0
2023-11-22 04:32:00,1.424,1.424,0
2023-11-22 13:12:00,1.684,1.684,0
2023-11-24 00:09:00,1.549,1.549,0
2023-11-25 07:24:00,1.006,1.006,0
2023-11-25 12:40:00,1.661,1.661,0
2023-11-25 13:39:00,1.513,1.513,0
2023-11-26 06:20:00,1.226,1.226,0
2023-11-26 20:32:00,1.283,1.283,0
2023-11-27 00:23:00,1.634,1.634,0
2023-11-28 03:51:00,1.49,1.49,0
2023-11-28 09:02:00,1.32,1.32,0
2023-11-28 23:52:00,1.509,1.509,0
2023-11-29 04:32:00,1.509,1.509,0
2023-11-29 09:29:00,1.113,1.113,0
2023-11-30 01:27:00,1.598,1.598,0
2023-11-30 02:06:00,1.66,1.66,0
2023-11-30 13:01:00,1.553,1.553,0
2023-11-30 23:59:00,1.43,1.43,0
2023-12-01 04:05:00,1.408,1.408,0
2023-12-02 04:31:00,1.377,1.377,0
2023-12-02 07:54:00,1.015,1.015,0
2023-12-02 12:16:00,1.534,1.534,0
2023-12-02 16:55:00,1.387,1.387,0
2023-12-03 10:29:00,1.472,1.472,0
2023-12-04 00:49:00,1.574,1.574,0
2023-12-04 15:37:00,1.546,1.546,0
2023-12-04 17:18:00,1.128,1.128,0
2023-12-04 20:33:00,1.257,1.257,0
2023-12-04 21:22:00,1.374,1.374,0
2023-12-05 02:29:00,1.535,1.535,0
2023-12-05 07:10:00,0.964,0.964,0
2023-12-05 12:03:00,1.55,1.55,0
2023-12-06 05:01:00,1.385,1.385,0
2023-12-07 19:55:00,1.109,1.109,0
2023-12-08 01:12:00,1.63,1.63,0
2023-12-08 07:56:00,1.024,1.024,0
2023-12-08 12:11:00,1.604,1.604,0
2023-12-08 15:02:00,1.673,1.673,0
2023-12-08 18:38:00,0.971,0.971,0
2023-12-08 20:32:00,1.173,1.173,0
2023-12-09 02:09:00,1.645,1.645,0
2023-12-10 05:04:00,1.204,1.204,0
2023-12-10 07:22:00,1.091,1.091,0
2023-12-11 10:58:00,1.43,1.43,0
2023-12-11 16:21:00,1.455,1.455,0
2023-12-11 22:17:00,1.361,1.361,0
2023-12-13 16:54:00,1.567,1.567,0
2023-12-13 22:04:00,1.372,1.372,0
2023-12-14 04:50:00,1.362,1.362,0
2023-12-14 08:17:00,0.995,0.995,0
2023-12-14 12:26:00,1.66,1.66,0
2023-12-14 15:06:00,1.616,1.616,0
2023-12-15 11:37:00,1.545,1.545,0
2023-12-15 15:21:00,1.624,1.624,0
2023-12-16 01:33:00,1.658,1.658,0
2023-12-17 00:48:00,1.643,1.643,0
2023-12-17 03:56:00,1.535,1.535,0
2023-12-17 09:43:00,1.209,1.209,0
2023-12-17 10:09:00,1.51,1.51,0
2023-12-17 10:12:00,1.501,1.501,0
2023-12-17 23:07:00,1.489,1.489,0
2023-12-18 06:49:00,1.254,1.254,0
2023-12-18 11:34:00,1.589,1.589,0
2023-12-18 11:48:00,1.539,1.539,0
2023-12-19 06:07:00,1.266,1.266,0
2023-12-19 08:09:00,1.072,1.072,0
2023-12-19 12:23:00,1.564,1.564,0
2023-12-19 15:17:00,1.603,1.603,0
2023-12-19 17:15:00,1.208,1.208,0
2023-12-19 17:51:00,1.303,1.303,0
2023-12-19 21:59:00,1.376,1.376,0
2023-12-19 23:46:00,1.494,1.494,0
2023-12-20 00:50:00,1.554,1.554,0
2023-12-20 05:41:00,1.348,1.348,0
2023-12-20 20:51:00,1.169,1.169,0
2023-12-21 01:16:00,1.531,1.531,0
2023-12-21 03:19:00,1.45,1.45,0
2023-12-21 04:41:00,1.353,1.353,0
2023-12-22 07:50:00,1.016,1.016,0
2023-12-22 09:02:00,1.166,1.166,0
2023-12-22 13:04:00,1.597,1.597,0
2023-12-22 18:36:00,0.898,0.898,0
2023-12-23 08:41:00,1.078,1.078,0
2023-12-23 13:04:00,1.52,1.52,0
2023-12-23 14:48:00,1.57,1.8551521524209544,1
2023-12-23 18:02:00,1.113,1.113,0
2023-12-23 21:46:00,1.493,1.493,0
2023-12-24 02:07:00,1.66,1.66,0
2023-12-24 10:49:00,1.49,1.49,0
2023-12-24 10:52:00,1.372,1.372,0
2023-12-24 18:56:00,0.986,0.986,0
2023-12-25 04:27:00,1.367,1.367,0
2023-12-25 04:53:00,1.354,1.354,0
