timestamp,power_consumption_w
2023-09-10 10:48:00,7.168
2023-09-10 21:10:00,6.587
2023-09-10 21:49:00,6.634
2023-09-11 00:02:00,7.605
2023-09-11 22:45:00,6.798
2023-09-12 14:57:00,8.199
2023-09-12 17:46:00,5.957
2023-09-12 21:14:00,6.798
2023-09-13 01:05:00,7.937
2023-09-13 08:27:00,4.737
2023-09-13 13:10:00,7.673
2023-09-13 16:17:00,7.142
2023-09-13 21:30:00,6.714
2023-09-14 02:44:00,7.907
2023-09-14 12:12:00,8.245
2023-09-14 18:40:00,5.299
2023-09-14 21:12:00,6.595
2023-09-14 23:39:00,7.228
2023-09-14 23:40:00,7.426
2023-09-15 00:06:00,7.767
2023-09-15 04:07:00,6.173
2023-09-15 04:10:00,6.485
2023-09-15 05:57:00,6.519
2023-09-15 09:59:00,5.818
2023-09-16 02:36:00,8.363
2023-09-16 16:32:00,7.139
2023-09-17 23:26:00,7.634
2023-09-17 23:58:00,7.051
2023-09-18 04:15:00,6.852
2023-09-18 07:40:00,5.036
2023-09-18 08:27:00,5.433
2023-09-18 11:46:00,7.891
2023-09-18 14:07:00,8.067
2023-09-18 18:17:00,5.626
2023-09-18 21:55:00,6.656
2023-09-19 20:29:00,5.854
2023-09-19 23:46:00,7.116
2023-09-20 01:08:00,7.904
2023-09-20 02:13:00,8.036
2023-09-20 15:48:00,8.207
2023-09-20 17:22:00,6.025
2023-09-20 21:46:00,6.659
2023-09-21 18:33:00,5.155
2023-09-21 20:08:00,6.376
2023-09-22 09:08:00,5.782
2023-09-22 12:47:00,8.76
2023-09-22 22:02:00,6.916
2023-09-23 00:52:00,7.993
2023-09-23 01:17:00,8.192
2023-09-23 09:15:00,6.189
2023-09-23 15:46:00,7.98
2023-09-23 22:07:00,6.588
2023-09-23 23:17:00,7.221
2023-09-24 14:21:00,7.737
2023-09-25 11:08:00,7.705
2023-09-25 12:06:00,8.06
2023-09-25 15:15:00,7.864
2023-09-25 22:08:00,6.7
2023-09-25 22:35:00,6.622
2023-09-26 03:36:00,7.32
2023-09-26 05:39:00,6.154
2023-09-26 07:12:00,5.015
2023-09-26 17:02:00,6.238
2023-09-26 21:01:00,6.237
2023-09-27 00:03:00,7.771
2023-09-27 20:40:00,6.017
2023-09-28 09:28:00,6.139
2023-09-28 09:52:00,6.337
2023-09-28 21:26:00,6.331
2023-09-29 04:37:00,6.779
2023-09-29 07:43:00,5.408
2023-09-29 22:45:00,6.383
2023-09-29 23:58:00,7.319
2023-09-30 06:40:00,5.836
2023-09-30 08:39:00,5.619
2023-09-30 09:07:00,5.911
2023-09-30 11:40:00,7.956
2023-09-30 16:37:00,7.639
2023-10-01 03:41:00,7.151
2023-10-01 10:36:00,7.528
2023-10-01 18:10:00,5.268
2023-10-02 17:02:00,5.754
2023-10-02 19:11:00,5.258
2023-10-03 13:26:00,8.032
2023-10-03 20:58:00,5.758
2023-10-03 22:39:00,6.977
2023-10-04 05:19:00,6.767
2023-10-04 14:57:00,7.965
2023-10-04 15:00:00,7.798
2023-10-05 04:17:00,6.772
2023-10-05 13:30:00,8.073
2023-10-05 21:26:00,6.391
2023-10-06 11:32:00,7.89
2023-10-06 21:57:00,6.387
2023-10-07 02:27:00,8.356
2023-10-07 03:59:00,6.831
2023-10-07 22:44:00,6.7
2023-10-08 00:02:00,8.005
2023-10-08 02:49:00,8.19
2023-10-08 03:00:00,7.277
2023-10-08 04:55:00,6.63
2023-10-08 23:49:00,7.155
2023-10-09 06:28:00,5.781
2023-10-09 22:33:00,7.09
2023-10-10 01:17:00,7.707
2023-10-10 05:05:00,6.849
2023-10-10 12:35:00,7.705
2023-10-10 16:19:00,7.359
2023-10-10 18:22:00,5.017
2023-10-10 20:49:00,6.344
2023-10-10 21:12:00,6.235
2023-10-11 01:32:00,7.97
2023-10-11 13:12:00,7.998
2023-10-11 18:24:00,5.101
2023-10-11 23:05:00,7.032
2023-10-12 00:20:00,8.106
2023-10-12 01:09:00,8.103
2023-10-12 21:41:00,6.335
2023-10-12 22:55:00,6.843
2023-10-13 07:02:00,5.087
2023-10-13 14:02:00,8.412
2023-10-13 16:26:00,7.251
2023-10-13 18:35:00,5.267
2023-10-13 21:54:00,6.705
2023-10-13 23:08:00,6.996
2023-10-14 17:41:00,5.764
2023-10-15 00:13:00,8.44
2023-10-15 02:44:00,8.4
2023-10-15 08:54:00,5.272
2023-10-15 20:03:00,6.242
2023-10-16 04:11:00,6.519
2023-10-16 09:57:00,5.864
2023-10-17 13:54:00,8.264
2023-10-17 15:06:00,7.891
2023-10-18 04:49:00,7.332
2023-10-19 01:23:00,7.995
2023-10-19 12:27:00,8.261
2023-10-20 01:11:00,8.253
2023-10-20 14:19:00,8.063
2023-10-20 21:35:00,6.467
2023-10-20 23:15:00,7.38
2023-10-20 23:40:00,7.398
2023-10-21 08:00:00,5.12
2023-10-21 13:55:00,8.094
2023-10-21 17:44:00,5.821
2023-10-21 22:32:00,6.948
2023-10-22 00:38:00,8.153
2023-10-22 01:19:00,8.442
2023-10-22 04:12:00,6.4
2023-10-22 20:28:00,6.065
2023-10-23 13:14:00,7.583
2023-10-24 07:49:00,5.421
2023-10-24 10:25:00,7.444
2023-10-24 17:35:00,5.878
2023-10-24 19:50:00,5.292
2023-10-24 21:16:00,6.633
2023-10-25 03:35:00,7.645
2023-10-25 18:05:00,5.358
2023-10-25 20:45:00,6.263
2023-10-25 23:20:00,7.555
2023-10-26 00:40:00,7.973
2023-10-26 02:09:00,7.828
2023-10-26 03:51:00,7.729
2023-10-26 04:09:00,6.953
2023-10-26 15:11:00,7.884
2023-10-26 17:37:00,6.016
2023-10-26 20:26:00,5.628
2023-10-27 00:30:00,8.213
2023-10-27 03:53:00,7.234
2023-10-27 05:31:00,6.442
2023-10-27 16:09:00,6.927
2023-10-28 00:00:00,7.864
2023-10-28 06:50:00,6.121
2023-10-28 12:37:00,7.984
2023-10-28 14:50:00,8.066
2023-10-28 21:26:00,6.969
2023-10-29 01:59:00,7.813
2023-10-29 05:52:00,6.877
2023-10-29 08:33:00,5.128
2023-10-29 12:42:00,7.919
2023-10-29 15:52:00,8.115
2023-10-29 20:03:00,6.164
2023-10-30 01:52:00,7.993
2023-10-31 01:25:00,8.241
2023-10-31 02:22:00,8.336
2023-10-31 02:37:00,7.905
2023-10-31 10:18:00,7.193
2023-10-31 20:30:00,6.053
2023-11-01 10:48:00,7.4
2023-11-01 12:42:00,7.805
2023-11-01 20:05:00,6.073
2023-11-02 14:16:00,7.726
2023-11-02 23:06:00,7.38
2023-11-03 07:42:00,4.859
2023-11-03 13:42:00,7.876
2023-11-03 20:45:00,5.778
2023-11-03 22:39:00,6.467
2023-11-04 02:17:00,7.732
2023-11-04 07:01:00,5.635
2023-11-04 11:47:00,8.635
2023-11-04 13:13:00,8.112
2023-11-04 18:01:00,5.814
2023-11-05 00:49:00,8.371
2023-11-05 07:29:00,5.457
2023-11-05 21:57:00,6.601
2023-11-06 08:52:00,4.934
2023-11-06 14:21:00,7.603
2023-11-06 15:44:00,7.823
2023-11-07 03:54:00,7.878
2023-11-07 04:02:00,7.106
2023-11-08 06:03:00,6.157
2023-11-08 16:52:00,7.546
2023-11-08 16:52:00,7.494
2023-11-09 02:15:00,8.037
2023-11-10 20:41:00,6.122
2023-11-11 04:48:00,6.642
2023-11-11 09:26:00,5.808
2023-11-11 12:30:00,7.407
2023-11-11 16:48:00,6.895
2023-11-11 17:20:00,6.338
2023-11-12 00:29:00,7.594
2023-11-12 05:38:00,6.827
2023-11-12 12:07:00,7.859
2023-11-12 14:09:00,8.026
2023-11-12 22:16:00,6.827
2023-11-13 16:09:00,7.261
2023-11-13 21:48:00,6.364
2023-11-15 00:04:00,8.437
2023-11-15 02:46:00,7.793
2023-11-15 10:17:00,7.132
2023-11-16 00:27:00,7.705
2023-11-16 02:29:00,8.297
2023-11-16 21:43:00,6.42
2023-11-17 19:47:00,5.349
2023-11-17 20:54:00,6.069
2023-11-17 23:12:00,7.028
2023-11-18 01:16:00,7.834
2023-11-18 07:47:00,5.436
2023-11-18 13:59:00,8.174
2023-11-18 22:44:00,6.843
2023-11-19 01:57:00,7.67
2023-11-20 00:59:00,7.664
2023-11-20 07:27:00,5.527
2023-11-20 11:44:00,7.977
2023-11-21 05:52:00,6.758
2023-11-21 10:15:00,7.21
2023-11-21 13:34:00,7.962
2023-11-21 13:55:00,8.278
2023-11-22 03:38:00,7.298
2023-11-22 04:47:00,6.679
2023-11-22 10:11:00,7.302
2023-11-22 15:44:00,8.266
2023-11-23 01:08:00,8.125
2023-11-23 03:51:00,7.41
2023-11-23 07:04:00,5.462
2023-11-23 07:46:00,5.442
2023-11-23 13:27:00,8.325
2023-11-23 14:04:00,7.781
2023-11-24 06:23:00,5.775
2023-11-24 13:08:00,7.469
2023-11-24 13:33:00,7.671
2023-11-24 18:52:00,5.748
2023-11-25 05:28:00,6.329
2023-11-25 15:22:00,8.079
2023-11-26 08:35:00,5.355
2023-11-26 13:54:00,7.816
2023-11-26 23:03:00,7.318
2023-11-27 02:24:00,7.676
2023-11-27 06:24:00,6.061
2023-11-27 08:06:00,5.49
2023-11-27 21:10:00,6.489
2023-11-28 03:53:00,7.326
2023-11-28 06:31:00,5.776
2023-11-29 08:16:00,5.297
2023-11-30 00:14:00,7.773
2023-11-30 03:17:00,6.993
2023-11-30 05:48:00,6.588
2023-12-01 07:35:00,5.508
2023-12-01 14:23:00,7.716
2023-12-01 20:44:00,5.987
2023-12-02 01:33:00,7.939
2023-12-02 10:32:00,7.972
2023-12-02 13:02:00,8.212
2023-12-02 15:18:00,8.048
2023-12-02 19:57:00,5.276
2023-12-02 21:50:00,6.459
2023-12-03 05:41:00,6.415
2023-12-03 07:45:00,5.339
2023-12-03 13:07:00,7.921
2023-12-04 07:03:00,5.546
2023-12-04 17:31:00,6.108
2023-12-05 16:13:00,7.334
2023-12-06 00:24:00,8.299
2023-12-06 01:27:00,7.97
2023-12-06 11:59:00,8.05
2023-12-06 22:10:00,6.796
2023-12-07 04:46:00,6.985
2023-12-07 11:17:00,8.345
2023-12-08 06:07:00,5.909
2023-12-08 06:42:00,5.979
2023-12-09 10:03:00,7.483
2023-12-09 11:39:00,8.444
2023-12-09 15:13:00,7.804
2023-12-09 16:51:00,7.562
2023-12-09 17:33:00,5.946
2023-12-10 15:47:00,7.635
2023-12-10 19:43:00,5.337
2023-12-10 22:17:00,7.201
2023-12-12 11:07:00,7.458
2023-12-13 01:47:00,8.044
2023-12-13 16:55:00,7.565
2023-12-13 23:44:00,6.72
2023-12-14 06:43:00,5.916
2023-12-14 09:11:00,5.8
2023-12-14 19:04:00,5.403
2023-12-15 04:54:00,7.193
2023-12-15 06:23:00,6.083
2023-12-15 07:48:00,5.756
2023-12-15 12:16:00,8.11
2023-12-15 20:42:00,5.793
2023-12-16 03:18:00,7.151
2023-12-16 06:57:00,5.973
2023-12-16 22:59:00,6.619
2023-12-17 02:57:00,7.974
2023-12-17 11:38:00,7.891
2023-12-18 05:42:00,6.486
2023-12-18 15:00:00,8.621
2023-12-18 22:23:00,6.671
2023-12-19 15:27:00,7.826
2023-12-19 18:29:00,5.371
2023-12-19 20:20:00,5.807
2023-12-20 02:24:00,7.967
2023-12-20 12:59:00,7.563
2023-12-20 15:00:00,8.367
2023-12-20 16:55:00,7.857
2023-12-20 20:20:00,5.952
2023-12-21 08:01:00,5.4
2023-12-21 11:05:00,8.431
2023-12-22 11:13:00,7.998
2023-12-22 15:23:00,7.83
2023-12-22 20:15:00,6.635
2023-12-22 21:40:00,6.675
2023-12-23 02:00:00,8.088
2023-12-23 09:11:00,5.798
2023-12-23 10:17:00,7.742
2023-12-23 11:03:00,8.524
2023-12-23 12:01:00,7.681
2023-12-24 07:28:00,5.495
2023-12-24 19:29:00,4.802
2023-12-27 01:48:00,7.72
2023-12-27 02:27:00,8.62
2023-12-27 06:23:00,6.524
2023-12-27 17:43:00,6.072
2023-12-27 21:07:00,6.275
2023-12-28 01:53:00,8.04
2023-12-28 03:21:00,8.034
2023-12-29 01:04:00,8.075
2023-12-29 03:15:00,7.351
2023-12-29 04:05:00,6.975
2023-12-29 11:58:00,7.881
2023-12-29 16:55:00,6.885
2023-12-29 19:53:00,5.56
2023-12-29 20:03:00,6.203
2023-12-30 03:09:00,6.93
2023-12-30 03:42:00,7.298
2023-12-30 21:12:00,6.647
2023-12-30 21:43:00,7.036
2023-12-31 12:44:00,7.975
2023-12-31 23:33:00,7.01
2024-01-01 00:19:00,7.98
2024-01-01 05:17:00,6.743
2024-01-01 09:02:00,5.923
2024-01-01 10:44:00,7.351
2024-01-01 13:03:00,8.168
2024-01-01 16:56:00,7.242
2024-01-01 20:01:00,6.099
2024-01-01 20:08:00,6.322
2024-01-01 22:47:00,6.881
2024-01-02 04:24:00,6.7
2024-01-02 05:13:00,6.536
2024-01-02 08:44:00,5.447
2024-01-02 09:35:00,6.196
2024-01-02 10:24:00,7.152
2024-01-02 11:34:00,7.68
2024-01-02 11:42:00,8.238
2024-01-03 07:40:00,5.148
2024-01-03 12:51:00,8.116
2024-01-03 20:18:00,6.09
2024-01-04 02:52:00,7.855
2024-01-04 13:39:00,8.142
2024-01-04 18:15:00,5.086
2024-01-04 20:15:00,6.338
2024-01-05 01:53:00,7.842
2024-01-05 14:36:00,7.976
2024-01-06 17:45:00,6.051
2024-01-07 04:40:00,6.443
2024-01-07 09:11:00,5.989
2024-01-07 10:50:00,7.304
2024-01-07 16:30:00,7.76
2024-01-08 01:07:00,8.169
2024-01-08 03:33:00,6.795
2024-01-08 17:50:00,6.057
2024-01-09 07:50:00,5.109
2024-01-09 13:49:00,7.664
2024-01-10 11:53:00,7.408
2024-01-10 17:43:00,6.236
2024-01-10 18:24:00,5.298
2024-01-10 19:57:00,5.099
2024-01-12 04:07:00,6.724
2024-01-12 20:15:00,6.15
2024-01-12 21:41:00,6.28
2024-01-13 07:32:00,4.812
2024-01-13 09:00:00,6.09
2024-01-13 13:52:00,8.115
2024-01-13 21:32:00,6.756
2024-01-14 00:55:00,8.304
2024-01-14 09:55:00,5.977
2024-01-14 14:27:00,7.477
2024-01-14 16:50:00,7.365
2024-01-14 19:53:00,5.204
2024-01-15 03:09:00,7.139
2024-01-15 08:43:00,5.096
2024-01-15 12:24:00,8.039
2024-01-15 17:26:00,6.341
2024-01-15 23:12:00,7.253
2024-01-16 01:36:00,7.896
2024-01-16 09:06:00,6.161
2024-01-16 15:15:00,8.065
2024-01-17 01:56:00,8.072
2024-01-17 08:39:00,4.79
2024-01-17 11:24:00,8.449
2024-01-17 12:00:00,7.752
2024-01-17 15:16:00,7.581
2024-01-17 15:53:00,7.649
2024-01-18 02:00:00,8.192
2024-01-18 13:35:00,8.217
2024-01-18 17:15:00,5.856
2024-01-19 09:57:00,6.084
2024-01-19 21:21:00,6.662
2024-01-20 22:57:00,6.506
2024-01-20 23:44:00,7.572
2024-01-21 04:43:00,7.054
2024-01-21 08:01:00,5.319
2024-01-21 11:49:00,8.029
2024-01-21 13:06:00,7.998
2024-01-21 21:45:00,6.28
2024-01-22 05:01:00,6.2
2024-01-22 09:58:00,6.212
2024-01-22 10:46:00,7.444
2024-01-22 13:49:00,7.895
2024-01-22 22:36:00,6.766
2024-01-23 00:32:00,8.264
2024-01-23 04:03:00,6.865
2024-01-23 17:52:00,6.365
2024-01-23 20:47:00,5.747
2024-01-23 21:50:00,6.728
2024-01-24 01:34:00,7.992
2024-01-25 11:19:00,7.644
2024-01-25 15:06:00,7.823
2024-01-25 15:19:00,7.519
2024-01-25 18:21:00,5.483
2024-01-26 04:19:00,6.686
2024-01-26 06:54:00,6.091
2024-01-27 05:25:00,7.005
2024-01-27 16:55:00,7.29
2024-01-28 09:29:00,6.366
2024-01-28 11:38:00,7.695
2024-01-28 12:22:00,7.78
2024-01-28 13:12:00,7.869
2024-01-29 01:33:00,8.348
2024-01-29 04:11:00,6.699
2024-01-29 13:23:00,8.108
2024-01-29 22:30:00,7.128
2024-01-30 14:45:00,8.063
2024-01-31 01:34:00,7.945
2024-02-01 11:13:00,7.922
2024-02-01 14:55:00,7.874
2024-02-01 18:32:00,4.805
2024-02-01 18:34:00,5.163
2024-02-01 20:34:00,6.113
2024-02-02 06:50:00,5.679
2024-02-02 21:51:00,6.621
2024-02-03 00:44:00,8.368
2024-02-03 08:08:00,4.517
2024-02-03 08:13:00,5.432
2024-02-03 08:49:00,5.122
2024-02-03 22:16:00,6.819
2024-02-04 08:39:00,4.983
2024-02-04 09:32:00,5.993
2024-02-04 11:25:00,8.02
2024-02-04 15:22:00,7.7
2024-02-04 18:43:00,5.433
2024-02-05 06:22:00,5.852
2024-02-05 12:04:00,7.993
2024-02-05 19:42:00,5.097
2024-02-05 22:18:00,6.741
2024-02-05 23:32:00,7.0
2024-02-06 04:46:00,6.387
2024-02-06 13:44:00,7.471
2024-02-06 18:57:00,5.477
2024-02-06 19:47:00,5.237
2024-02-07 02:54:00,8.055
2024-02-07 07:23:00,4.917
2024-02-07 12:25:00,8.389
2024-02-08 09:06:00,5.94
2024-02-10 12:14:00,7.986
2024-02-11 05:29:00,6.783
2024-02-11 09:55:00,6.191
2024-02-11 13:50:00,7.916
2024-02-11 16:30:00,8.008
2024-02-11 17:06:00,6.228
2024-02-12 02:55:00,7.961
2024-02-12 07:49:00,5.401
2024-02-12 08:02:00,4.859
2024-02-13 04:34:00,7.033
2024-02-13 08:53:00,5.117
2024-02-13 17:18:00,5.857
2024-02-14 13:56:00,8.707
2024-02-14 20:10:00,6.196
2024-02-14 22:17:00,6.499
2024-02-15 10:12:00,7.797
2024-02-15 11:12:00,7.847
2024-02-15 11:44:00,7.891
2024-02-16 02:04:00,8.245
2024-02-16 05:15:00,6.861
2024-02-16 06:27:00,6.13
2024-02-16 15:47:00,8.239
2024-02-17 02:36:00,7.851
2024-02-17 04:51:00,6.927
2024-02-17 11:55:00,7.991
2024-02-17 13:53:00,7.971
2024-02-18 00:27:00,7.779
2024-02-18 12:37:00,7.449
2024-02-18 13:53:00,8.184
2024-02-18 14:07:00,7.74
2024-02-18 22:09:00,6.644
2024-02-20 04:09:00,6.705
2024-02-21 06:24:00,6.169
2024-02-21 21:12:00,6.439
2024-02-22 05:15:00,6.114
2024-02-22 15:37:00,8.283
2024-02-22 16:57:00,7.318
2024-02-22 23:02:00,7.398
2024-02-23 00:12:00,7.715
2024-02-23 00:43:00,8.153
2024-02-23 09:44:00,5.923
2024-02-23 18:59:00,5.669
2024-02-23 20:44:00,5.79
2024-02-23 21:12:00,6.933
2024-02-23 22:57:00,6.805
2024-02-25 00:53:00,8.344
2024-02-25 09:08:00,6.167
2024-02-25 13:40:00,8.224
2024-02-25 22:19:00,7.018
2024-02-26 03:35:00,7.421
2024-02-26 18:46:00,4.733
2024-02-26 19:17:00,5.352
2024-02-27 10:27:00,7.163
2024-02-27 16:43:00,7.341
2024-02-27 17:26:00,6.533
2024-02-27 20:42:00,6.291
2024-02-28 01:58:00,7.864
2024-02-28 02:26:00,7.723
2024-02-29 05:37:00,6.491
2024-02-29 08:03:00,5.246
2024-02-29 12:08:00,8.374
2024-02-29 15:11:00,7.803
2024-02-29 17:35:00,5.879
2024-02-29 21:17:00,6.657
2024-03-01 12:44:00,7.978
2024-03-01 14:10:00,7.712
2024-03-01 17:03:00,6.388
2024-03-02 17:40:00,6.635
2024-03-02 19:32:00,4.688
2024-03-02 21:15:00,6.587
2024-03-03 07:40:00,5.094
2024-03-03 17:55:00,5.837
2024-03-03 18:17:00,5.279
2024-03-03 19:58:00,5.238
2024-03-04 07:37:00,5.422
2024-03-05 02:57:00,8.29
2024-03-06 06:56:00,6.126
2024-03-06 18:33:00,5.224
2024-03-06 21:43:00,6.348
2024-03-07 21:38:00,6.697
2024-03-08 03:31:00,6.989
2024-03-08 12:43:00,8.052
2024-03-08 16:19:00,7.134
2024-03-09 10:53:00,7.011
2024-03-09 19:55:00,5.281
2024-03-10 21:26:00,6.33
2024-03-11 06:30:00,5.387
2024-03-11 06:39:00,6.029
2024-03-11 15:31:00,7.913
2024-03-12 10:24:00,7.448
2024-03-12 13:45:00,8.295
2024-03-13 01:23:00,7.742
2024-03-13 05:46:00,6.674
2024-03-13 08:23:00,5.162
2024-03-13 10:12:00,7.204
2024-03-14 02:54:00,8.114
2024-03-14 04:38:00,6.983
2024-03-14 22:03:00,6.817
2024-03-16 00:23:00,7.949
2024-03-16 00:53:00,7.9
2024-03-16 08:44:00,5.116
2024-03-16 13:49:00,8.137
2024-03-16 20:06:00,6.528
2024-03-16 21:52:00,7.042
2024-03-16 23:06:00,7.462
2024-03-17 01:56:00,8.081
2024-03-17 13:40:00,8.424
2024-03-17 17:43:00,6.012
2024-03-18 12:21:00,8.102
2024-03-18 18:10:00,5.372
2024-03-19 01:17:00,8.12
2024-03-19 02:42:00,8.07
2024-03-19 06:48:00,6.038
2024-03-19 07:27:00,5.179
2024-03-19 08:29:00,5.5
2024-03-19 14:59:00,8.097
2024-03-19 23:27:00,6.935
2024-03-20 05:08:00,6.895
2024-03-20 13:29:00,7.65
2024-03-20 15:25:00,8.037
2024-03-20 21:29:00,6.488
2024-03-21 09:12:00,5.976
2024-03-22 04:16:00,6.893
2024-03-22 04:26:00,6.53
2024-03-22 09:11:00,6.088
2024-03-22 14:34:00,8.012
2024-03-22 20:33:00,5.909
2024-03-22 21:28:00,6.339
2024-03-23 00:59:00,8.245
2024-03-23 08:31:00,5.408
2024-03-24 04:15:00,6.736
2024-03-24 07:46:00,5.775
2024-03-24 17:44:00,6.083
2024-03-25 04:13:00,6.762
2024-03-25 09:54:00,6.035
2024-03-25 22:00:00,6.857
2024-03-26 03:14:00,7.323
2024-03-26 05:38:00,6.378
2024-03-26 16:42:00,7.127
2024-03-26 20:26:00,6.345
2024-03-27 06:25:00,6.203
2024-03-27 07:20:00,6.008
2024-03-27 22:09:00,6.8
2024-03-28 08:04:00,5.417
2024-03-28 09:08:00,5.519
2024-03-28 12:02:00,7.857
2024-03-29 02:34:00,7.741
2024-03-29 05:21:00,6.291
2024-03-29 06:43:00,5.984
2024-03-29 07:14:00,5.637
2024-03-30 00:21:00,7.643
2024-03-30 17:22:00,6.067
2024-03-30 18:48:00,4.998
2024-03-31 05:38:00,6.985
2024-03-31 07:08:00,5.111
2024-03-31 08:18:00,4.993
2024-03-31 10:14:00,7.017
2024-03-31 19:13:00,5.451
2024-03-31 22:19:00,6.909
2024-04-01 00:05:00,7.797
2024-04-01 20:37:00,6.219
2024-04-02 00:41:00,8.079
2024-04-02 07:11:00,5.204
2024-04-02 09:08:00,5.707
2024-04-02 09:25:00,6.143
2024-04-02 17:02:00,5.757
2024-04-03 00:45:00,8.023
2024-04-03 06:26:00,6.076
2024-04-03 13:42:00,8.102
2024-04-03 18:09:00,5.422
2024-04-03 22:48:00,6.846
2024-04-04 03:25:00,7.444
2024-04-05 07:49:00,5.412
2024-04-05 08:20:00,5.19
2024-04-06 08:12:00,5.071
2024-04-06 08:58:00,5.613
2024-04-06 19:46:00,5.18
2024-04-06 23:56:00,7.044
2024-04-07 01:15:00,7.964
2024-04-07 11:53:00,7.88
2024-04-07 11:58:00,7.694
2024-04-07 13:22:00,8.01
2024-04-07 13:52:00,7.794
2024-04-07 14:40:00,8.015
2024-04-07 18:55:00,5.202
2024-04-08 01:57:00,7.838
2024-04-08 08:50:00,5.447
2024-04-08 10:50:00,7.528
2024-04-08 13:39:00,7.831
2024-04-08 14:01:00,7.4
2024-04-08 16:29:00,6.843
2024-04-08 22:47:00,6.642
2024-04-08 23:33:00,7.59
2024-04-09 17:23:00,5.997
2024-04-09 21:46:00,6.603
2024-04-10 01:38:00,8.101
2024-04-10 07:41:00,5.33
2024-04-10 09:12:00,5.967
2024-04-10 15:17:00,8.616
2024-04-10 19:13:00,5.358
2024-04-11 03:36:00,7.498
2024-04-11 15:13:00,8.44
2024-04-12 00:46:00,7.994
2024-04-12 06:21:00,6.268
2024-04-12 19:58:00,5.01
2024-04-12 20:08:00,6.549
2024-04-12 20:35:00,6.434
2024-04-13 11:27:00,8.407
2024-04-13 14:55:00,7.992
2024-04-14 02:30:00,7.868
2024-04-14 05:18:00,6.141
2024-04-14 06:28:00,6.165
2024-04-14 15:56:00,7.802
2024-04-14 19:03:00,4.906
2024-04-15 05:38:00,6.173
2024-04-16 21:29:00,6.527
2024-04-17 09:11:00,6.172
2024-04-18 00:18:00,7.877
2024-04-18 02:50:00,7.999
2024-04-18 04:29:00,6.698
2024-04-18 10:48:00,7.567
2024-04-19 02:16:00,7.654
2024-04-19 11:25:00,7.773
2024-04-19 16:32:00,7.047
2024-04-20 01:14:00,7.777
2024-04-20 14:57:00,8.15
2024-04-20 15:21:00,8.28
2024-04-20 23:41:00,6.634
2024-04-21 02:32:00,8.02
2024-04-21 08:07:00,5.214
2024-04-21 09:44:00,5.83
2024-04-21 10:50:00,7.338
2024-04-21 11:43:00,8.082
2024-04-22 12:55:00,7.651
2024-04-22 18:31:00,5.043
2024-04-22 21:27:00,6.792
2024-04-23 02:25:00,8.454
2024-04-23 08:06:00,5.046
2024-04-23 16:09:00,7.315
2024-04-24 12:31:00,7.945
2024-04-25 02:53:00,8.108
2024-04-25 03:48:00,7.494
2024-04-25 06:35:00,6.335
2024-04-25 13:12:00,8.099
2024-04-25 15:42:00,7.783
2024-04-25 20:09:00,5.875
2024-04-26 01:20:00,8.014
2024-04-26 07:25:00,5.287
2024-04-26 16:31:00,7.088
2024-04-26 22:43:00,6.595
2024-04-27 02:55:00,7.861
2024-04-27 10:29:00,7.837
2024-04-27 20:34:00,6.033
2024-04-28 02:04:00,7.867
2024-04-28 09:31:00,5.949
2024-04-28 13:45:00,8.045
2024-04-28 17:23:00,6.234
2024-04-28 19:03:00,5.413
2024-04-29 00:42:00,8.283
2024-04-29 04:11:00,7.117
2024-04-29 08:38:00,5.011
2024-04-29 12:25:00,7.875
2024-04-29 20:19:00,5.826
2024-04-30 02:08:00,8.077
2024-04-30 07:22:00,5.087
2024-04-30 12:00:00,7.945
2024-04-30 12:59:00,7.918
2024-05-01 03:44:00,7.076
2024-05-01 08:35:00,4.984
2024-05-01 17:49:00,5.766
2024-05-01 21:29:00,6.566
2024-05-02 10:30:00,7.454
2024-05-02 15:50:00,8.101
2024-05-03 05:45:00,6.428
2024-05-03 16:03:00,7.334
2024-05-03 19:01:00,5.639
2024-05-04 02:08:00,8.256
2024-05-04 21:35:00,6.68
2024-05-05 03:54:00,7.175
2024-05-05 18:41:00,4.697
2024-05-06 05:18:00,6.278
2024-05-06 10:01:00,7.561
2024-05-06 22:34:00,6.764
2024-05-07 04:58:00,6.715
2024-05-07 10:52:00,7.237
2024-05-07 15:50:00,7.815
2024-05-08 03:32:00,7.245
2024-05-08 10:15:00,7.216
2024-05-09 19:31:00,4.952
2024-05-09 22:21:00,6.798
2024-05-10 12:00:00,7.841
2024-05-11 03:01:00,7.512
2024-05-11 11:08:00,7.723
2024-05-11 11:51:00,8.22
2024-05-11 12:10:00,8.238
2024-05-12 08:06:00,5.199
2024-05-12 14:26:00,7.774
2024-05-12 22:33:00,6.974
2024-05-13 06:32:00,6.243
2024-05-13 08:20:00,5.328
2024-05-13 08:25:00,4.992
2024-05-13 15:49:00,7.972
2024-05-14 15:52:00,7.779
2024-05-14 19:38:00,5.589
2024-05-14 20:06:00,6.118
2024-05-14 20:48:00,6.042
2024-05-15 04:49:00,7.193
2024-05-15 17:06:00,5.534
2024-05-15 20:15:00,6.106
2024-05-16 01:12:00,8.381
2024-05-16 06:25:00,5.857
2024-05-16 12:50:00,8.026
2024-05-16 20:05:00,6.375
2024-05-17 04:52:00,6.549
2024-05-17 15:51:00,8.058
2024-05-17 20:32:00,5.861
2024-05-18 11:02:00,8.172
